h_value,rowid,lon,lat,year,rcp,spp,total_value,time_step
0.2849565502256155,2604,-132.5,14.5,2009,rcp85,skj,0.2849565502256155,present
0.3109366726130247,2605,-130.5,14.5,2009,rcp85,skj,0.3109366726130247,present
0.34278417378664017,2606,-128.5,14.5,2009,rcp85,skj,0.34278417378664017,present
0.37737111561000347,2607,-126.5,14.5,2009,rcp85,skj,0.37737111561000347,present
0.41418117471039295,2608,-124.5,14.5,2009,rcp85,skj,0.41418117471039295,present
0.44496287032961845,2609,-122.5,14.5,2009,rcp85,skj,0.44496287032961845,present
0.4566215518862009,2610,-120.5,14.5,2009,rcp85,skj,0.4566215518862009,present
0.4534251429140568,2611,-118.5,14.5,2009,rcp85,skj,0.4534251429140568,present
0.43738932348787785,2612,-116.5,14.5,2009,rcp85,skj,0.43738932348787785,present
0.43998451717197895,2613,-114.5,14.5,2009,rcp85,skj,0.43998451717197895,present
0.18511257227510214,2688,-134.5,16.5,2009,rcp85,skj,0.18511257227510214,present
0.1964380955323577,2689,-132.5,16.5,2009,rcp85,skj,0.1964380955323577,present
0.21034513413906097,2690,-130.5,16.5,2009,rcp85,skj,0.21034513413906097,present
0.2265333477407694,2691,-128.5,16.5,2009,rcp85,skj,0.2265333477407694,present
0.24561088904738426,2692,-126.5,16.5,2009,rcp85,skj,0.24561088904738426,present
0.27014835365116596,2693,-124.5,16.5,2009,rcp85,skj,0.27014835365116596,present
0.30299312621355057,2694,-122.5,16.5,2009,rcp85,skj,0.30299312621355057,present
0.34717411175370216,2695,-120.5,16.5,2009,rcp85,skj,0.34717411175370216,present
0.404151376336813,2696,-118.5,16.5,2009,rcp85,skj,0.404151376336813,present
0.46952824480831623,2697,-116.5,16.5,2009,rcp85,skj,0.46952824480831623,present
0.16162536665797234,2774,-132.5,18.5,2009,rcp85,skj,0.16162536665797234,present
0.17234717402607203,2775,-130.5,18.5,2009,rcp85,skj,0.17234717402607203,present
0.1993849277496338,2777,-126.5,18.5,2009,rcp85,skj,0.1993849277496338,present
0.21657844446599483,2778,-124.5,18.5,2009,rcp85,skj,0.21657844446599483,present
1.4826602451503277,2254,-152.5,6.5,2010,rcp85,skj,1.4826602451503277,present
1.4081044755876064,2255,-150.5,6.5,2010,rcp85,skj,1.4081044755876064,present
1.236201025545597,2257,-146.5,6.5,2010,rcp85,skj,1.236201025545597,present
1.198181141167879,2258,-144.5,6.5,2010,rcp85,skj,1.198181141167879,present
1.1983682513237,2259,-142.5,6.5,2010,rcp85,skj,1.1983682513237,present
1.1921553649008274,2260,-140.5,6.5,2010,rcp85,skj,1.1921553649008274,present
0.6726051829755306,2336,-158.5,8.5,2010,rcp85,skj,0.6726051829755306,present
0.6419097222387791,2337,-156.5,8.5,2010,rcp85,skj,0.6419097222387791,present
0.6282709613442421,2338,-154.5,8.5,2010,rcp85,skj,0.6282709613442421,present
0.621710192412138,2339,-152.5,8.5,2010,rcp85,skj,0.621710192412138,present
0.6191429477185011,2340,-150.5,8.5,2010,rcp85,skj,0.6191429477185011,present
0.628484982997179,2341,-148.5,8.5,2010,rcp85,skj,0.628484982997179,present
0.6329359319061041,2342,-146.5,8.5,2010,rcp85,skj,0.6329359319061041,present
0.6391592528671026,2343,-144.5,8.5,2010,rcp85,skj,0.6391592528671026,present
0.6445557959377766,2344,-142.5,8.5,2010,rcp85,skj,0.6445557959377766,present
0.6570912674069405,2345,-140.5,8.5,2010,rcp85,skj,0.6570912674069405,present
0.671728678047657,2346,-138.5,8.5,2010,rcp85,skj,0.671728678047657,present
0.6716618463397026,2347,-136.5,8.5,2010,rcp85,skj,0.6716618463397026,present
0.6745772585272789,2348,-134.5,8.5,2010,rcp85,skj,0.6745772585272789,present
0.6872240379452705,2349,-132.5,8.5,2010,rcp85,skj,0.6872240379452705,present
0.6893560774624348,2350,-130.5,8.5,2010,rcp85,skj,0.6893560774624348,present
0.6887489520013332,2351,-128.5,8.5,2010,rcp85,skj,0.6887489520013332,present
0.6783980429172516,2352,-126.5,8.5,2010,rcp85,skj,0.6783980429172516,present
0.6738086715340614,2355,-120.5,8.5,2010,rcp85,skj,0.6738086715340614,present
0.65760587900877,2356,-118.5,8.5,2010,rcp85,skj,0.65760587900877,present
0.6275099962949753,2357,-116.5,8.5,2010,rcp85,skj,0.6275099962949753,present
0.43858015537261963,2421,-158.5,10.5,2010,rcp85,skj,0.43858015537261963,present
0.4361817818135023,2422,-156.5,10.5,2010,rcp85,skj,0.4361817818135023,present
0.4402072224766016,2423,-154.5,10.5,2010,rcp85,skj,0.4402072224766016,present
0.4470412749797106,2424,-152.5,10.5,2010,rcp85,skj,0.4470412749797106,present
0.45583476312458515,2425,-150.5,10.5,2010,rcp85,skj,0.45583476312458515,present
0.46751100569963455,2426,-148.5,10.5,2010,rcp85,skj,0.46751100569963455,present
0.4770335741341114,2427,-146.5,10.5,2010,rcp85,skj,0.4770335741341114,present
0.4894289169460535,2428,-144.5,10.5,2010,rcp85,skj,0.4894289169460535,present
0.5099654924124479,2429,-142.5,10.5,2010,rcp85,skj,0.5099654924124479,present
0.5393845364451408,2430,-140.5,10.5,2010,rcp85,skj,0.5393845364451408,present
0.5674305036664009,2431,-138.5,10.5,2010,rcp85,skj,0.5674305036664009,present
0.5770081002265215,2432,-136.5,10.5,2010,rcp85,skj,0.5770081002265215,present
0.5816131643950939,2433,-134.5,10.5,2010,rcp85,skj,0.5816131643950939,present
0.5812209397554398,2434,-132.5,10.5,2010,rcp85,skj,0.5812209397554398,present
0.5761610008776188,2435,-130.5,10.5,2010,rcp85,skj,0.5761610008776188,present
0.5703303888440132,2436,-128.5,10.5,2010,rcp85,skj,0.5703303888440132,present
0.5635491497814655,2437,-126.5,10.5,2010,rcp85,skj,0.5635491497814655,present
0.5580808445811272,2438,-124.5,10.5,2010,rcp85,skj,0.5580808445811272,present
0.5515575669705868,2439,-122.5,10.5,2010,rcp85,skj,0.5515575669705868,present
0.5447678528726101,2440,-120.5,10.5,2010,rcp85,skj,0.5447678528726101,present
0.5338616482913494,2441,-118.5,10.5,2010,rcp85,skj,0.5338616482913494,present
0.5243444070219994,2442,-116.5,10.5,2010,rcp85,skj,0.5243444070219994,present
0.5197114832699299,2443,-114.5,10.5,2010,rcp85,skj,0.5197114832699299,present
0.3434456381946802,2508,-154.5,12.5,2010,rcp85,skj,0.3434456381946802,present
0.3631421271711588,2510,-150.5,12.5,2010,rcp85,skj,0.3631421271711588,present
0.3725151065737009,2511,-148.5,12.5,2010,rcp85,skj,0.3725151065737009,present
0.3838802631944418,2512,-146.5,12.5,2010,rcp85,skj,0.3838802631944418,present
0.40084560960531235,2513,-144.5,12.5,2010,rcp85,skj,0.40084560960531235,present
0.4201748128980398,2514,-142.5,12.5,2010,rcp85,skj,0.4201748128980398,present
0.4399032723158598,2515,-140.5,12.5,2010,rcp85,skj,0.4399032723158598,present
0.4648275524377823,2516,-138.5,12.5,2010,rcp85,skj,0.4648275524377823,present
0.48868040554225445,2517,-136.5,12.5,2010,rcp85,skj,0.48868040554225445,present
0.5006745848804712,2518,-134.5,12.5,2010,rcp85,skj,0.5006745848804712,present
0.5094266552478075,2519,-132.5,12.5,2010,rcp85,skj,0.5094266552478075,present
0.5212006717920303,2520,-130.5,12.5,2010,rcp85,skj,0.5212006717920303,present
0.5323949120938778,2521,-128.5,12.5,2010,rcp85,skj,0.5323949120938778,present
0.5377797819674015,2522,-126.5,12.5,2010,rcp85,skj,0.5377797819674015,present
0.541521891951561,2523,-124.5,12.5,2010,rcp85,skj,0.541521891951561,present
0.5388269573450089,2524,-122.5,12.5,2010,rcp85,skj,0.5388269573450089,present
0.5257989428937435,2525,-120.5,12.5,2010,rcp85,skj,0.5257989428937435,present
0.5070948153734207,2526,-118.5,12.5,2010,rcp85,skj,0.5070948153734207,present
0.49623633548617363,2527,-116.5,12.5,2010,rcp85,skj,0.49623633548617363,present
0.5001993663609028,2528,-114.5,12.5,2010,rcp85,skj,0.5001993663609028,present
0.32099268585443497,2599,-142.5,14.5,2010,rcp85,skj,0.32099268585443497,present
0.33378778025507927,2600,-140.5,14.5,2010,rcp85,skj,0.33378778025507927,present
0.35014694929122925,2601,-138.5,14.5,2010,rcp85,skj,0.35014694929122925,present
0.37159647792577744,2602,-136.5,14.5,2010,rcp85,skj,0.37159647792577744,present
0.39490045979619026,2603,-134.5,14.5,2010,rcp85,skj,0.39490045979619026,present
0.4189743362367153,2604,-132.5,14.5,2010,rcp85,skj,0.4189743362367153,present
0.44714602269232273,2605,-130.5,14.5,2010,rcp85,skj,0.44714602269232273,present
0.4733447041362524,2606,-128.5,14.5,2010,rcp85,skj,0.4733447041362524,present
0.5043513234704733,2607,-126.5,14.5,2010,rcp85,skj,0.5043513234704733,present
0.5270199775695801,2608,-124.5,14.5,2010,rcp85,skj,0.5270199775695801,present
0.5372022837400436,2609,-122.5,14.5,2010,rcp85,skj,0.5372022837400436,present
0.5595256090164185,2610,-120.5,14.5,2010,rcp85,skj,0.5595256090164185,present
0.5740971863269806,2611,-118.5,14.5,2010,rcp85,skj,0.5740971863269806,present
0.5681560672819614,2612,-116.5,14.5,2010,rcp85,skj,0.5681560672819614,present
0.5557501055300236,2613,-114.5,14.5,2010,rcp85,skj,0.5557501055300236,present
0.2913738116621971,2688,-134.5,16.5,2010,rcp85,skj,0.2913738116621971,present
0.3052729144692421,2689,-132.5,16.5,2010,rcp85,skj,0.3052729144692421,present
0.31963956356048584,2690,-130.5,16.5,2010,rcp85,skj,0.31963956356048584,present
0.33620225079357624,2691,-128.5,16.5,2010,rcp85,skj,0.33620225079357624,present
0.3545805551111698,2692,-126.5,16.5,2010,rcp85,skj,0.3545805551111698,present
0.3738311007618904,2693,-124.5,16.5,2010,rcp85,skj,0.3738311007618904,present
0.3945367466658354,2694,-122.5,16.5,2010,rcp85,skj,0.3945367466658354,present
0.4162182081490755,2695,-120.5,16.5,2010,rcp85,skj,0.4162182081490755,present
0.43964263424277306,2696,-118.5,16.5,2010,rcp85,skj,0.43964263424277306,present
0.47123612463474274,2697,-116.5,16.5,2010,rcp85,skj,0.47123612463474274,present
0.2429301254451275,2774,-132.5,18.5,2010,rcp85,skj,0.2429301254451275,present
0.2562719667330384,2775,-130.5,18.5,2010,rcp85,skj,0.2562719667330384,present
0.2874813638627529,2777,-126.5,18.5,2010,rcp85,skj,0.2874813638627529,present
0.304601838812232,2778,-124.5,18.5,2010,rcp85,skj,0.304601838812232,present
1.2604658231139183,2254,-152.5,6.5,2011,rcp45,skj,1.2604658231139183,present
1.2345503568649292,2255,-150.5,6.5,2011,rcp45,skj,1.2345503568649292,present
1.3480718787759542,2257,-146.5,6.5,2011,rcp45,skj,1.3480718787759542,present
1.3775509111583233,2258,-144.5,6.5,2011,rcp45,skj,1.3775509111583233,present
1.4007490798830986,2259,-142.5,6.5,2011,rcp45,skj,1.4007490798830986,present
1.3903102148324251,2260,-140.5,6.5,2011,rcp45,skj,1.3903102148324251,present
0.6515628881752491,2336,-158.5,8.5,2011,rcp45,skj,0.6515628881752491,present
0.6191758820787072,2337,-156.5,8.5,2011,rcp45,skj,0.6191758820787072,present
0.6095917606726289,2338,-154.5,8.5,2011,rcp45,skj,0.6095917606726289,present
0.604522131383419,2339,-152.5,8.5,2011,rcp45,skj,0.604522131383419,present
0.6228369940072298,2340,-150.5,8.5,2011,rcp45,skj,0.6228369940072298,present
0.6588087305426598,2341,-148.5,8.5,2011,rcp45,skj,0.6588087305426598,present
0.6934113912284374,2342,-146.5,8.5,2011,rcp45,skj,0.6934113912284374,present
0.7272208668291569,2343,-144.5,8.5,2011,rcp45,skj,0.7272208668291569,present
0.74867601133883,2344,-142.5,8.5,2011,rcp45,skj,0.74867601133883,present
0.7572518195956945,2345,-140.5,8.5,2011,rcp45,skj,0.7572518195956945,present
0.7844545198604465,2346,-138.5,8.5,2011,rcp45,skj,0.7844545198604465,present
0.8115923255681992,2347,-136.5,8.5,2011,rcp45,skj,0.8115923255681992,present
0.8302296735346317,2348,-134.5,8.5,2011,rcp45,skj,0.8302296735346317,present
0.8061215942725539,2349,-132.5,8.5,2011,rcp45,skj,0.8061215942725539,present
0.7506054528057575,2350,-130.5,8.5,2011,rcp45,skj,0.7506054528057575,present
0.6958226040005684,2351,-128.5,8.5,2011,rcp45,skj,0.6958226040005684,present
0.6473424015566707,2352,-126.5,8.5,2011,rcp45,skj,0.6473424015566707,present
0.6274031838402152,2355,-120.5,8.5,2011,rcp45,skj,0.6274031838402152,present
0.6121027125045657,2356,-118.5,8.5,2011,rcp45,skj,0.6121027125045657,present
0.5353075619786978,2357,-116.5,8.5,2011,rcp45,skj,0.5353075619786978,present
0.46658146660774946,2421,-158.5,10.5,2011,rcp45,skj,0.46658146660774946,present
0.46136248018592596,2422,-156.5,10.5,2011,rcp45,skj,0.46136248018592596,present
0.45530167035758495,2423,-154.5,10.5,2011,rcp45,skj,0.45530167035758495,present
0.4567637024447322,2424,-152.5,10.5,2011,rcp45,skj,0.4567637024447322,present
0.46615246031433344,2425,-150.5,10.5,2011,rcp45,skj,0.46615246031433344,present
0.47901890240609646,2426,-148.5,10.5,2011,rcp45,skj,0.47901890240609646,present
0.4955569840967655,2427,-146.5,10.5,2011,rcp45,skj,0.4955569840967655,present
0.5106347547844052,2428,-144.5,10.5,2011,rcp45,skj,0.5106347547844052,present
0.5268406691029668,2429,-142.5,10.5,2011,rcp45,skj,0.5268406691029668,present
0.5475572478026152,2430,-140.5,10.5,2011,rcp45,skj,0.5475572478026152,present
0.5724468668922782,2431,-138.5,10.5,2011,rcp45,skj,0.5724468668922782,present
0.6082968059927225,2432,-136.5,10.5,2011,rcp45,skj,0.6082968059927225,present
0.6676101386547089,2433,-134.5,10.5,2011,rcp45,skj,0.6676101386547089,present
0.6480035437270999,2434,-132.5,10.5,2011,rcp45,skj,0.6480035437270999,present
0.6211858172900975,2435,-130.5,10.5,2011,rcp45,skj,0.6211858172900975,present
0.5408925609663129,2436,-128.5,10.5,2011,rcp45,skj,0.5408925609663129,present
0.4867094976361841,2437,-126.5,10.5,2011,rcp45,skj,0.4867094976361841,present
0.45469203242100775,2438,-124.5,10.5,2011,rcp45,skj,0.45469203242100775,present
0.4271801202557981,2439,-122.5,10.5,2011,rcp45,skj,0.4271801202557981,present
0.40815274231135845,2440,-120.5,10.5,2011,rcp45,skj,0.40815274231135845,present
0.41184569150209427,2441,-118.5,10.5,2011,rcp45,skj,0.41184569150209427,present
0.4233736013993621,2442,-116.5,10.5,2011,rcp45,skj,0.4233736013993621,present
0.43399905785918236,2443,-114.5,10.5,2011,rcp45,skj,0.43399905785918236,present
0.4004338216036558,2508,-154.5,12.5,2011,rcp45,skj,0.4004338216036558,present
0.3896117238327861,2510,-150.5,12.5,2011,rcp45,skj,0.3896117238327861,present
0.3871542699635029,2511,-148.5,12.5,2011,rcp45,skj,0.3871542699635029,present
0.39231192180886865,2512,-146.5,12.5,2011,rcp45,skj,0.39231192180886865,present
0.40108592761680484,2513,-144.5,12.5,2011,rcp45,skj,0.40108592761680484,present
0.4069548090919852,2514,-142.5,12.5,2011,rcp45,skj,0.4069548090919852,present
0.41357585322111845,2515,-140.5,12.5,2011,rcp45,skj,0.41357585322111845,present
0.422476667445153,2516,-138.5,12.5,2011,rcp45,skj,0.422476667445153,present
0.4418650818988681,2517,-136.5,12.5,2011,rcp45,skj,0.4418650818988681,present
0.47875039046630263,2518,-134.5,12.5,2011,rcp45,skj,0.47875039046630263,present
0.5280455509200692,2519,-132.5,12.5,2011,rcp45,skj,0.5280455509200692,present
0.5202573649585247,2520,-130.5,12.5,2011,rcp45,skj,0.5202573649585247,present
0.47409318294376135,2521,-128.5,12.5,2011,rcp45,skj,0.47409318294376135,present
0.46237902948632836,2522,-126.5,12.5,2011,rcp45,skj,0.46237902948632836,present
0.4625083734281361,2523,-124.5,12.5,2011,rcp45,skj,0.4625083734281361,present
0.4385926481336355,2524,-122.5,12.5,2011,rcp45,skj,0.4385926481336355,present
0.40815395303070545,2525,-120.5,12.5,2011,rcp45,skj,0.40815395303070545,present
0.40026190085336566,2526,-118.5,12.5,2011,rcp45,skj,0.40026190085336566,present
0.4072479554452002,2527,-116.5,12.5,2011,rcp45,skj,0.4072479554452002,present
0.4215584108605981,2528,-114.5,12.5,2011,rcp45,skj,0.4215584108605981,present
0.2942449473775923,2599,-142.5,14.5,2011,rcp45,skj,0.2942449473775923,present
0.2920879952143878,2600,-140.5,14.5,2011,rcp45,skj,0.2920879952143878,present
0.2925117404665798,2601,-138.5,14.5,2011,rcp45,skj,0.2925117404665798,present
0.29819052084349096,2602,-136.5,14.5,2011,rcp45,skj,0.29819052084349096,present
0.3071347554214299,2603,-134.5,14.5,2011,rcp45,skj,0.3071347554214299,present
0.32157262274995446,2604,-132.5,14.5,2011,rcp45,skj,0.32157262274995446,present
0.344471484888345,2605,-130.5,14.5,2011,rcp45,skj,0.344471484888345,present
0.377119779586792,2606,-128.5,14.5,2011,rcp45,skj,0.377119779586792,present
0.423599140252918,2607,-126.5,14.5,2011,rcp45,skj,0.423599140252918,present
0.455137399956584,2608,-124.5,14.5,2011,rcp45,skj,0.455137399956584,present
0.4578759535215795,2609,-122.5,14.5,2011,rcp45,skj,0.4578759535215795,present
0.4626024626195431,2610,-120.5,14.5,2011,rcp45,skj,0.4626024626195431,present
0.46632841136306524,2611,-118.5,14.5,2011,rcp45,skj,0.46632841136306524,present
0.4514584559947252,2612,-116.5,14.5,2011,rcp45,skj,0.4514584559947252,present
0.436541048809886,2613,-114.5,14.5,2011,rcp45,skj,0.436541048809886,present
0.23533501010388136,2688,-134.5,16.5,2011,rcp45,skj,0.23533501010388136,present
0.24017441156320274,2689,-132.5,16.5,2011,rcp45,skj,0.24017441156320274,present
0.24877982633188367,2690,-130.5,16.5,2011,rcp45,skj,0.24877982633188367,present
0.26398226502351463,2691,-128.5,16.5,2011,rcp45,skj,0.26398226502351463,present
0.2877359385602176,2692,-126.5,16.5,2011,rcp45,skj,0.2877359385602176,present
0.31716263433918357,2693,-124.5,16.5,2011,rcp45,skj,0.31716263433918357,present
0.3474398427642882,2694,-122.5,16.5,2011,rcp45,skj,0.3474398427642882,present
0.3899021530523896,2695,-120.5,16.5,2011,rcp45,skj,0.3899021530523896,present
0.44649748876690865,2696,-118.5,16.5,2011,rcp45,skj,0.44649748876690865,present
0.4967409847304225,2697,-116.5,16.5,2011,rcp45,skj,0.4967409847304225,present
0.2128669007215649,2774,-132.5,18.5,2011,rcp45,skj,0.2128669007215649,present
0.2205931164789945,2775,-130.5,18.5,2011,rcp45,skj,0.2205931164789945,present
0.24460433796048164,2777,-126.5,18.5,2011,rcp45,skj,0.24460433796048164,present
0.26021307590417564,2778,-124.5,18.5,2011,rcp45,skj,0.26021307590417564,present
1.2604656554758549,2254,-152.5,6.5,2011,rcp85,skj,1.2604656554758549,present
1.2345502562820911,2255,-150.5,6.5,2011,rcp85,skj,1.2345502562820911,present
1.3480718098580837,2257,-146.5,6.5,2011,rcp85,skj,1.3480718098580837,present
1.3775508012622595,2258,-144.5,6.5,2011,rcp85,skj,1.3775508012622595,present
1.4007488749921322,2259,-142.5,6.5,2011,rcp85,skj,1.4007488749921322,present
1.390309764072299,2260,-140.5,6.5,2011,rcp85,skj,1.390309764072299,present
0.6515626609325409,2336,-158.5,8.5,2011,rcp85,skj,0.6515626609325409,present
0.6191757405176759,2337,-156.5,8.5,2011,rcp85,skj,0.6191757405176759,present
0.6095916712656617,2338,-154.5,8.5,2011,rcp85,skj,0.6095916712656617,present
0.6045220652595162,2339,-152.5,8.5,2011,rcp85,skj,0.6045220652595162,present
0.6228369241580367,2340,-150.5,8.5,2011,rcp85,skj,0.6228369241580367,present
0.6588086318224669,2341,-148.5,8.5,2011,rcp85,skj,0.6588086318224669,present
0.6934112124145031,2342,-146.5,8.5,2011,rcp85,skj,0.6934112124145031,present
0.7272205259650946,2343,-144.5,8.5,2011,rcp85,skj,0.7272205259650946,present
0.7486752811819315,2344,-142.5,8.5,2011,rcp85,skj,0.7486752811819315,present
0.7572502922266722,2345,-140.5,8.5,2011,rcp85,skj,0.7572502922266722,present
0.7844512732699513,2346,-138.5,8.5,2011,rcp85,skj,0.7844512732699513,present
0.8115855101495981,2347,-136.5,8.5,2011,rcp85,skj,0.8115855101495981,present
0.8302160939201713,2348,-134.5,8.5,2011,rcp85,skj,0.8302160939201713,present
0.8060985216870904,2349,-132.5,8.5,2011,rcp85,skj,0.8060985216870904,present
0.7505705142393708,2350,-130.5,8.5,2011,rcp85,skj,0.7505705142393708,present
0.6957706026732922,2351,-128.5,8.5,2011,rcp85,skj,0.6957706026732922,present
0.6472616847604513,2352,-126.5,8.5,2011,rcp85,skj,0.6472616847604513,present
0.6270557548850775,2355,-120.5,8.5,2011,rcp85,skj,0.6270557548850775,present
0.6116016050800681,2356,-118.5,8.5,2011,rcp85,skj,0.6116016050800681,present
0.534627091139555,2357,-116.5,8.5,2011,rcp85,skj,0.534627091139555,present
0.46658135019242764,2421,-158.5,10.5,2011,rcp85,skj,0.46658135019242764,present
0.4613623972982168,2422,-156.5,10.5,2011,rcp85,skj,0.4613623972982168,present
0.4553015911951661,2423,-154.5,10.5,2011,rcp85,skj,0.4553015911951661,present
0.456763599999249,2424,-152.5,10.5,2011,rcp85,skj,0.456763599999249,present
